Program_Name,School_Name,School_Type,School_ZipCode,Applicant_ZipCode,Applications_count,Seat_Offers
Mount Gleason Middle School Gifted Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91344,1,1
Mount Gleason Middle School Gifted Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91352,15,5
Mount Gleason Middle School Gifted Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91405,1,0
Mount Gleason Middle School Gifted Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91605,2,2
Mount Gleason Middle School Gifted Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91606,2,0
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,90001,1,0
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,90002,1,0
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,90003,1,0
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,90032,1,1
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,90039,1,0
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91040,67,28
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91042,66,23
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91214,1,0
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91303,1,1
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91331,9,1
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91342,29,14
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91344,1,0
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91345,1,0
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91352,25,9
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91401,2,0
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91402,1,0
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91405,2,0
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91604,1,0
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91605,8,3
Mount Gleason Middle School STEAM Magnet,Mount Gleason Middle School,MAGNET CENTER - MIDDLE SCHOOL,91040,91606,2,1
Johnnie L Cochran Jr Middle School,Johnnie L Cochran Jr Middle School,MIDDLE SCHOOL,90019,90008,1,0
Johnnie L Cochran Jr Middle School,Johnnie L Cochran Jr Middle School,MIDDLE SCHOOL,90019,90016,5,0
Johnnie L Cochran Jr Middle School,Johnnie L Cochran Jr Middle School,MIDDLE SCHOOL,90019,90018,1,0
Johnnie L Cochran Jr Middle School,Johnnie L Cochran Jr Middle School,MIDDLE SCHOOL,90019,90019,1,0
Johnnie L Cochran Jr Middle School,Johnnie L Cochran Jr Middle School,MIDDLE SCHOOL,90019,90020,2,0
Johnnie L Cochran Jr Middle School,Johnnie L Cochran Jr Middle School,MIDDLE SCHOOL,90019,90021,1,0
Johnnie L Cochran Jr Middle School,Johnnie L Cochran Jr Middle School,MIDDLE SCHOOL,90019,90036,1,0
Johnnie L Cochran Jr Middle School,Johnnie L Cochran Jr Middle School,MIDDLE SCHOOL,90019,90037,1,0
Johnnie L Cochran Jr Middle School,Johnnie L Cochran Jr Middle School,MIDDLE SCHOOL,90019,90044,1,0
Johnnie L Cochran Jr Middle School,Johnnie L Cochran Jr Middle School,MIDDLE SCHOOL,90019,90047,1,0
Johnnie L Cochran Jr Middle School,Johnnie L Cochran Jr Middle School,MIDDLE SCHOOL,90019,90062,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,90004,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,90006,2,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,90015,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,90016,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,90026,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,90032,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,90037,3,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,90043,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,90044,5,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,90068,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,90292,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,90744,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,91304,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,91335,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,91340,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,91344,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,91411,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,91423,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,91602,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,91605,2,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,91606,1,0
John Muir Middle School,John Muir Middle School,MIDDLE SCHOOL,90044,91607,1,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90001,2,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90003,8,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90006,3,1
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90007,1,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90008,1,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90011,4,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90013,1,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90017,1,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90031,1,1
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90037,28,9
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90043,2,1
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90044,64,17
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90046,1,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90047,17,11
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90061,1,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90062,2,1
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90068,1,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,90247,1,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,91303,1,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,91304,1,1
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,91331,1,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,91335,1,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,91401,1,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,91423,1,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,91601,1,0
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,91604,2,2
John Muir Middle School Science/Tech/Math Magnet,John Muir Middle School,MAGNET CENTER - MIDDLE SCHOOL,90044,91605,3,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,90003,1,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,90008,1,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,90016,1,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,90019,1,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,90024,1,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,90043,1,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,90059,1,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91303,2,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91304,6,1
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91306,6,3
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91307,1,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91311,2,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91316,6,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91324,1,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91325,1,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91326,1,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91331,2,1
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91335,17,5
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91342,1,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91343,9,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91344,3,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91345,4,1
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91356,1,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91367,1,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91401,7,2
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91402,3,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91403,2,2
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91405,17,4
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91406,13,2
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91411,1,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91423,3,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91436,1,1
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91601,1,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91602,1,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91604,2,1
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91605,2,0
William Mulholland Middle School,William Mulholland Middle School,MIDDLE SCHOOL,91406,91606,1,0
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90002,3,2
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90003,1,0
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90004,1,0
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90011,2,0
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90016,2,1
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90019,1,0
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90037,3,0
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90038,2,0
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90044,4,0
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90045,1,0
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90059,3,1
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90062,1,0
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90201,1,1
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91303,2,1
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91306,3,1
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91311,1,0
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91316,3,1
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91324,9,3
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91325,13,6
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91331,7,4
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91335,28,9
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91340,3,0
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91342,3,2
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91343,11,3
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91344,3,0
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91352,3,1
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91356,3,1
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91364,1,1
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91401,10,2
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91402,27,11
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91403,2,0
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91405,26,7
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91406,87,33
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91411,20,6
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91423,1,0
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91605,2,1
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91606,2,1
William Mulholland Middle School Police Academy Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,91607,1,1
William Mulholland Middle School Robotics Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90002,1,0
William Mulholland Middle School Robotics Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90003,1,1
William Mulholland Middle School Robotics Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90006,1,0
William Mulholland Middle School Robotics Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90008,1,0
William Mulholland Middle School Robotics Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90011,3,1
William Mulholland Middle School Robotics Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90016,2,2
William Mulholland Middle School Robotics Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90017,1,1
William Mulholland Middle School Robotics Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90027,2,2
William Mulholland Middle School Robotics Magnet,William Mulholland Middle School,MAGNET CENTER - MIDDLE SCHOOL,91406,90037,1,1
