"ApplyCostCenterCode","ApplyProgramLocationCode","ApplyProgramName","ApplySchoolLocationCode","ApplySchool","ApplyCDSCode","ApplySchoolType","ApplyBoardDistrict","ApplyLocalDistrict","ApplyCommunityOfSchools","ApplyZipCode","ApplicantZipCode","Applications","SeatOffers","PropOfTotalApps","PropOfTotalSeatOffers"
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91340",7,0,0.0143,0
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91342",21,5,0.043,0.0556
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91343",13,1,0.0266,0.0111
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91344",2,1,0.0041,0.0111
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91345",4,2,0.0082,0.0222
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91352",101,27,0.207,0.3
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91356",1,0,0.002,0
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91367",1,0,0.002,0
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91387",1,0,0.002,0
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91401",7,1,0.0143,0.0111
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91402",47,9,0.0963,0.1
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91403",1,0,0.002,0
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91405",8,1,0.0164,0.0111
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91406",1,0,0.002,0
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91411",1,0,0.002,0
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91423",1,0,0.002,0
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91601",5,0,0.0102,0
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91605",84,24,0.1721,0.2667
1863602,8809,"John H Francis Polytechnic SH Sci/Tech/Math Magnet",8636,"John H Francis Polytechnic Senior High","19647331932987","MAGNET CENTER - SENIOR HIGH",6,"NE","SUN VALLEY COS",91352,"91606",17,5,0.0348,0.0556
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90001",2,0,0.0267,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90002",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90003",1,1,0.0133,0.1
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90004",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90005",2,0,0.0267,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90006",1,1,0.0133,0.1
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90007",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90012",2,0,0.0267,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90015",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90019",4,1,0.0533,0.1
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90020",3,1,0.04,0.1
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90022",2,0,0.0267,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90023",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90027",1,1,0.0133,0.1
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90028",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90029",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90031",6,0,0.08,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90032",3,1,0.04,0.1
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90033",2,1,0.0267,0.1
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90034",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90036",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90038",3,1,0.04,0.1
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90039",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90042",10,0,0.1333,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90043",2,0,0.0267,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90047",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90057",2,0,0.0267,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90061",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90063",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90065",8,2,0.1067,0.2
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90066",2,0,0.0267,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90255",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"90280",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"91040",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"91342",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"91356",1,0,0.0133,0
1864301,8643,"Benjamin Franklin High School",8643,"Benjamin Franklin High School","19647331933043","SPAN SCHOOL",5,"C","EGL RK/HIGHLD PK COS",90042,"91604",1,0,0.0133,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90001",2,0,0.0059,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90002",1,1,0.0029,0.0109
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90003",5,0,0.0147,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90004",4,0,0.0117,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90005",2,1,0.0059,0.0109
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90006",4,1,0.0117,0.0109
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90011",12,2,0.0352,0.0217
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90012",1,0,0.0029,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90015",1,0,0.0029,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90016",2,0,0.0059,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90018",1,0,0.0029,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90019",1,0,0.0029,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90020",3,0,0.0088,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90022",1,0,0.0029,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90026",4,0,0.0117,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90028",2,0,0.0059,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90029",3,2,0.0088,0.0217
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90031",25,4,0.0733,0.0435
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90032",11,2,0.0323,0.0217
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90033",6,2,0.0176,0.0217
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90035",1,0,0.0029,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90037",7,1,0.0205,0.0109
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90039",4,0,0.0117,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90041",6,1,0.0176,0.0109
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90042",169,67,0.4956,0.7283
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90044",7,0,0.0205,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90057",6,1,0.0176,0.0109
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90061",1,0,0.0029,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90062",2,0,0.0059,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90063",1,1,0.0029,0.0109
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90065",38,6,0.1114,0.0652
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90746",1,0,0.0029,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"91001",2,0,0.0059,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"91040",1,0,0.0029,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"91331",1,0,0.0029,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"91335",1,0,0.0029,0
1864302,8644,"Benjamin Franklin High School Science/Tech/Math Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"91342",2,0,0.0059,0
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90001",2,0,0.0104,0
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90002",1,0,0.0052,0
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90003",2,0,0.0104,0
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90004",1,0,0.0052,0
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90006",2,0,0.0104,0
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90011",8,2,0.0417,0.0426
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90016",1,0,0.0052,0
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90019",1,1,0.0052,0.0213
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90026",3,1,0.0156,0.0213
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90031",15,5,0.0781,0.1064
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90032",8,1,0.0417,0.0213
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90033",2,0,0.0104,0
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90037",7,1,0.0365,0.0213
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90041",1,0,0.0052,0
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90042",113,32,0.5885,0.6809
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90044",3,0,0.0156,0
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90057",2,1,0.0104,0.0213
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90061",1,0,0.0052,0
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90063",1,0,0.0052,0
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90065",11,0,0.0573,0
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90201",1,1,0.0052,0.0213
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"90501",1,1,0.0052,0.0213
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"91103",1,0,0.0052,0
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"91331",2,1,0.0104,0.0213
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"91402",1,0,0.0052,0
1864311,2345,"Benjamin Franklin High School Dual Language Academy Magnet",8643,"Benjamin Franklin High School","19647331933043","MAGNET CENTER - SENIOR HIGH",5,"C","EGL RK/HIGHLD PK COS",90042,"91604",1,0,0.0052,0
1865001,8650,"John C Fremont Senior High",8650,"John C Fremont Senior High","19647331933118","SENIOR HIGH SCHOOL",7,"S","FREMONT COS",90003,"90001",4,0,0.0526,0
1865001,8650,"John C Fremont Senior High",8650,"John C Fremont Senior High","19647331933118","SENIOR HIGH SCHOOL",7,"S","FREMONT COS",90003,"90002",6,0,0.0789,0
1865001,8650,"John C Fremont Senior High",8650,"John C Fremont Senior High","19647331933118","SENIOR HIGH SCHOOL",7,"S","FREMONT COS",90003,"90003",8,0,0.1053,0
1865001,8650,"John C Fremont Senior High",8650,"John C Fremont Senior High","19647331933118","SENIOR HIGH SCHOOL",7,"S","FREMONT COS",90003,"90005",2,0,0.0263,0
1865001,8650,"John C Fremont Senior High",8650,"John C Fremont Senior High","19647331933118","SENIOR HIGH SCHOOL",7,"S","FREMONT COS",90003,"90006",1,0,0.0132,0
1865001,8650,"John C Fremont Senior High",8650,"John C Fremont Senior High","19647331933118","SENIOR HIGH SCHOOL",7,"S","FREMONT COS",90003,"90007",1,0,0.0132,0
1865001,8650,"John C Fremont Senior High",8650,"John C Fremont Senior High","19647331933118","SENIOR HIGH SCHOOL",7,"S","FREMONT COS",90003,"90011",4,0,0.0526,0
1865001,8650,"John C Fremont Senior High",8650,"John C Fremont Senior High","19647331933118","SENIOR HIGH SCHOOL",7,"S","FREMONT COS",90003,"90018",4,0,0.0526,0
1865001,8650,"John C Fremont Senior High",8650,"John C Fremont Senior High","19647331933118","SENIOR HIGH SCHOOL",7,"S","FREMONT COS",90003,"90020",1,0,0.0132,0
